Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-03 00:00:00-05:00,0.974731647710811,0.979697203997996,0.9419292837276594,0.9523121118545532,691992000,0.0,0.0
2005-01-04 00:00:00-05:00,0.9598352649586377,0.9851138654483819,0.9474968071605259,0.9620926380157471,1096810400,0.0,0.0
2005-01-05 00:00:00-05:00,0.969916458100953,0.9818042060228026,0.963747630305364,0.970518946647644,680433600,0.0,0.0
2005-01-06 00:00:00-05:00,0.9730761709548859,0.9766875858492662,0.9529139026644874,0.9712712168693542,705555200,0.0,0.0
2005-01-07 00:00:00-05:00,0.978041798679041,1.0477087723878546,0.9742803138716859,1.0419907569885254,2227450400,0.0,0.0
2005-01-10 00:00:00-05:00,1.0507179295958617,1.0638089470256342,1.021376998459814,1.0376278162002563,1725309600,0.0,0.0
2005-01-11 00:00:00-05:00,1.0269440996229395,1.0404858264349077,0.9651016420135813,0.9714212417602539,2611627200,0.0,0.0
2005-01-12 00:00:00-05:00,0.9848134190761623,0.9915846362460451,0.9524626508429459,0.9849641919136047,1919702400,0.0,0.0
2005-01-13 00:00:00-05:00,1.1090996085451914,1.119783181596624,1.0492137814572968,1.050266981124878,3164716800,0.0,0.0
2005-01-14 00:00:00-05:00,1.0570373620605635,1.079156159511103,1.0410881944400867,1.0562849044799805,1770742400,0.0,0.0
2005-01-18 00:00:00-05:00,1.0510185162977788,1.0638086881337145,1.0194202195362216,1.063056230545044,1006460000,0.0,0.0
2005-01-19 00:00:00-05:00,1.0606489376527495,1.0752439650973575,1.0495145526456093,1.0514702796936035,751895200,0.0,0.0
2005-01-20 00:00:00-05:00,1.0480095500160453,1.072385721877227,1.0453013654987533,1.0601972341537476,914922400,0.0,0.0
2005-01-21 00:00:00-05:00,1.0729877175115823,1.077350787752472,1.0532762549293693,1.0606491565704346,911332800,0.0,0.0
2005-01-24 00:00:00-05:00,1.0680217665999152,1.0800593801614613,1.0615512944232401,1.064711093902588,841629600,0.0,0.0
2005-01-25 00:00:00-05:00,1.073889983835772,1.0960087858959595,1.0674203138383944,1.0841219425201416,969231200,0.0,0.0
2005-01-26 00:00:00-05:00,1.0933003262236967,1.0946543681074088,1.0716331448790284,1.0871315002441406,739496800,0.0,0.0
2005-01-27 00:00:00-05:00,1.085777002662327,1.0972130362020136,1.076599146285624,1.0929999351501465,496227200,0.0,0.0
2005-01-28 00:00:00-05:00,1.0926989267279106,1.1131620407104492,1.0899899382193101,1.1131620407104492,801612000,0.0,0.0
2005-01-31 00:00:00-05:00,1.122190351557189,1.1719950819600067,1.1211370516973513,1.157098412513733,1681097600,0.0,0.0
2005-02-01 00:00:00-05:00,1.159356165109433,1.17018970828413,1.152284006588889,1.1665782928466797,678395200,0.0,0.0
2005-02-02 00:00:00-05:00,1.1728981525363014,1.202389962113454,1.1689858937662285,1.1981768608093262,1020062400,0.0,0.0
2005-02-03 00:00:00-05:00,1.1902012775206756,1.1951668325732931,1.1635685490120378,1.170790672302246,731651200,0.0,0.0
2005-02-04 00:00:00-05:00,1.1716942863807405,1.1876434527381283,1.1665779569411792,1.1862893104553223,563556000,0.0,0.0
2005-02-07 00:00:00-05:00,1.187643573722435,1.193963273329406,1.166127264179209,1.1877944469451904,524456800,0.0,0.0
2005-02-08 00:00:00-05:00,1.1897500238595449,1.224508116198618,1.1855368243535191,1.2172859907150269,890019200,0.0,0.0
2005-02-09 00:00:00-05:00,1.219392536883253,1.2336868192298847,1.1751549448519025,1.1847844123840332,1191456000,0.0,0.0
2005-02-10 00:00:00-05:00,1.184483861671866,1.1929100614716797,1.1534880506518208,1.1790674924850464,1093019200,0.0,0.0
2005-02-11 00:00:00-05:00,1.20163692697992,1.2302261952215015,1.1877943600291203,1.2219507694244385,1201054400,0.0,0.0
2005-02-14 00:00:00-05:00,1.24482117233778,1.2758177812052265,1.2345900202775768,1.273410439491272,1271463200,0.0,0.0
2005-02-15 00:00:00-05:00,1.3039556762033726,1.3403686600401417,1.294024561085033,1.3302875757217407,2312217600,0.0,0.0
2005-02-16 00:00:00-05:00,1.3263752529709998,1.3572209928621743,1.3143375382684999,1.3561677932739258,1639243200,0.0,0.0
2005-02-17 00:00:00-05:00,1.3639925454847917,1.3674531881682825,1.3158426827676377,1.32125985622406,1518473600,0.0,0.0
2005-02-18 00:00:00-05:00,1.3202061017579794,1.3220117585193019,1.297786466327399,1.3062126636505127,1163254400,0.0,0.0
2005-02-22 00:00:00-05:00,1.2985382353740527,1.328632416951043,1.2833415269851685,1.2833415269851685,1219293600,0.0,0.0
2005-02-23 00:00:00-05:00,1.3048577397132586,1.3308887895489983,1.2872536909267975,1.3275790214538574,1345181600,0.0,0.0
2005-02-24 00:00:00-05:00,1.331340782273013,1.3438292078765464,1.3200555254250927,1.3381119966506958,1519028000,0.0,0.0
2005-02-25 00:00:00-05:00,1.3484940294587497,1.3528579018635323,1.3269768156761044,1.3390145301818848,915510400,0.0,0.0
2005-02-28 00:00:00-05:00,1.3445814405989018,1.3584249103484196,1.3229143617998425,1.3499987125396729,651610400,0.0,2.0
2005-03-01 00:00:00-05:00,1.3539108675893217,1.3575214779120321,1.3289330179499699,1.3391649723052979,468188000,0.0,0.0
2005-03-02 00:00:00-05:00,1.331641482231274,1.3509013225013762,1.326525955992817,1.3277292251586914,458161200,0.0,0.0
2005-03-03 00:00:00-05:00,1.3352534250000099,1.3364566945512641,1.2404586062029048,1.2576117515563965,1411653600,0.0,0.0
2005-03-04 00:00:00-05:00,1.2868023938894597,1.294325262575867,1.2594171951395738,1.2883073091506958,756618800,0.0,0.0
2005-03-07 00:00:00-05:00,1.2880057578279054,1.3015483890030652,1.2744640306868096,1.2865016460418701,450632000,0.0,0.0
2005-03-08 00:00:00-05:00,1.2609221125014534,1.2687459240738532,1.2067533997609117,1.2196935415267944,1021451200,0.0,0.0
2005-03-09 00:00:00-05:00,1.1929100436212583,1.2121697850923128,1.1685346750254926,1.1841830015182495,1322465200,0.0,0.0
2005-03-10 00:00:00-05:00,1.1896004199913257,1.2115684510022702,1.1766602753779105,1.198628306388855,777109200,0.0,0.0
2005-03-11 00:00:00-05:00,1.2100635820993537,1.2214996151450919,1.1977259255787054,1.211869239807129,632830800,0.0,0.0
2005-03-14 00:00:00-05:00,1.2193926562693989,1.2275181135674,1.1892993744626916,1.2133738994598389,605385200,0.0,0.0
2005-03-15 00:00:00-05:00,1.2230041226084414,1.2380507629100292,1.2112672509769518,1.2326335906982422,508608800,0.0,0.0
2005-03-16 00:00:00-05:00,1.2401574478675716,1.2732597574552846,1.2272173061868124,1.239254117012024,697813200,0.0,0.0
2005-03-17 00:00:00-05:00,1.2497870598369336,1.2904140507977422,1.2434673592598655,1.2714550495147705,801920000,0.0,0.0
2005-03-18 00:00:00-05:00,1.303956033191702,1.3072667071488646,1.2789781689092945,1.2928216457366943,940150400,0.0,0.0
2005-03-21 00:00:00-05:00,1.302751957229244,1.3232157774451099,1.2898118115648007,1.3150904178619385,541128000,0.0,0.0
2005-03-22 00:00:00-05:00,1.315391068911357,1.3229148428158823,1.2843952539452834,1.2889091968536377,551415200,0.0,0.0
2005-03-23 00:00:00-05:00,1.2774732951009207,1.3060625763467204,1.2645331489845295,1.2804831266403198,609823200,0.0,0.0
2005-03-24 00:00:00-05:00,1.2913160680957005,1.294024252045621,1.2789775133132935,1.2789775133132935,352704800,0.0,0.0
2005-03-28 00:00:00-05:00,1.2865020409445693,1.2928217432329534,1.2780758381922308,1.2798815965652466,275410800,0.0,0.0
2005-03-29 00:00:00-05:00,1.2807833091734702,1.2889087653016011,1.2488842743339046,1.2564071416854858,461356000,0.0,0.0
2005-03-30 00:00:00-05:00,1.2660374316346845,1.2880053520202637,1.2585136607316598,1.2880053520202637,394959600,0.0,0.0
2005-03-31 00:00:00-05:00,1.2774732738318761,1.2795798746192657,1.251593082478237,1.2540004253387451,636134800,0.0,0.0
2005-04-01 00:00:00-05:00,1.2666391602469835,1.2693481479990967,1.2208974565647475,1.2305269241333008,641284000,0.0,0.0
2005-04-04 00:00:00-04:00,1.2335369939278593,1.2431664625831234,1.2085591376331468,1.2365459203720093,580014400,0.0,0.0
2005-04-05 00:00:00-04:00,1.240458306642636,1.271153274559574,1.2365459488136,1.2606204748153687,556239600,0.0,0.0
2005-04-06 00:00:00-04:00,1.275968962200184,1.288307420158184,1.2684451888314905,1.273862361907959,414825600,0.0,0.0
2005-04-07 00:00:00-04:00,1.273862180838436,1.3165948610278329,1.2714548388859677,1.3108768463134766,506987600,0.0,0.0
2005-04-08 00:00:00-04:00,1.3150896439379904,1.3376600516201673,1.3102748606901955,1.316293716430664,649950000,0.0,0.0
2005-04-11 00:00:00-04:00,1.3286323230838335,1.331641248832752,1.2612226428329227,1.2615234851837158,821662800,0.0,0.0
2005-04-12 00:00:00-04:00,1.2786773256007076,1.299742829225051,1.2642322653322369,1.2837928533554077,981061200,0.0,0.0
2005-04-13 00:00:00-04:00,1.2925205326078384,1.2937238019737056,1.2154805560334725,1.2350411415100098,1371946800,0.0,0.0
2005-04-14 00:00:00-04:00,1.167932042341788,1.1905025544708512,1.1086478095180128,1.1212871074676514,2753192400,0.0,0.0
2005-04-15 00:00:00-04:00,1.1020275410183549,1.1209864406888006,1.0617021985775803,1.063808798789978,1728087200,0.0,0.0
2005-04-18 00:00:00-04:00,1.0532759471973456,1.0923980184191442,1.0231825639521828,1.0719341039657593,1327177600,0.0,0.0
2005-04-19 00:00:00-04:00,1.1014258180120886,1.1267044169964386,1.0794569879861438,1.1161717176437378,1081642800,0.0,0.0
2005-04-20 00:00:00-04:00,1.133324808970169,1.1357321507707399,1.0665168049554086,1.0686233043670654,945131600,0.0,0.0
2005-04-21 00:00:00-04:00,1.0954068555997485,1.1197830254120869,1.0803602154279988,1.118879795074463,759592400,0.0,0.0
2005-04-22 00:00:00-04:00,1.108648249068795,1.1134638386645457,1.0502672234122943,1.0683228969573975,839129200,0.0,0.0
2005-04-25 00:00:00-04:00,1.0981151377206977,1.1140651100992711,1.086680011605694,1.1128610372543335,746460400,0.0,0.0
2005-04-26 00:00:00-04:00,1.106841708707816,1.128810529238337,1.0869802909916881,1.089086890220642,810507600,0.0,0.0
2005-04-27 00:00:00-04:00,1.080059433820265,1.094202844450468,1.0686234040464062,1.0818651914596558,613888800,0.0,0.0
2005-04-28 00:00:00-04:00,1.0920961592782983,1.0936010742450049,1.0604978669393699,1.0695265531539917,575106000,0.0,0.0
2005-04-29 00:00:00-04:00,1.0878834607814367,1.0902916068695767,1.0598965723574139,1.0851752758026123,671630400,0.0,0.0
2005-05-02 00:00:00-04:00,1.089688762946587,1.10293054866559,1.0839716528251189,1.0963093042373657,465920000,0.0,0.0
2005-05-03 00:00:00-04:00,1.0954064326530217,1.1056383850948714,1.084272053807693,1.0896884202957153,496739600,0.0,0.0
2005-05-04 00:00:00-04:00,1.086679811003149,1.11948127250341,1.0863789686318401,1.117977261543274,448176400,0.0,0.0
2005-05-05 00:00:00-04:00,1.1209863198343015,1.1215880046479505,1.0975134802786555,1.1038330793380737,387366000,0.0,0.0
2005-05-06 00:00:00-04:00,1.1101525421893392,1.1233935227473995,1.1071435160732461,1.120685338973999,326247600,0.0,0.0
2005-05-09 00:00:00-04:00,1.121889683128578,1.1270052095713237,1.1059397113495475,1.1125601530075073,355695200,0.0,0.0
2005-05-10 00:00:00-04:00,1.1059396531814158,1.1209862933366912,1.0933003549131282,1.096008539199829,440263600,0.0,0.0
2005-05-11 00:00:00-04:00,1.0592949989859506,1.0734392161537587,0.9963992328608594,1.0716334581375122,2041981200,0.0,0.0
2005-05-12 00:00:00-04:00,1.0659154101447623,1.0710309375264242,1.0231827210268756,1.027095079421997,970242000,0.0,0.0
2005-05-13 00:00:00-04:00,1.0292014101310474,1.0601972198620762,1.0252891528276231,1.0463546514511108,702713200,0.0,0.0
2005-05-16 00:00:00-04:00,1.0400346666517717,1.0743411398913087,1.0391314364979074,1.0698271989822388,474294800,0.0,0.0
2005-05-17 00:00:00-04:00,1.0574891215041307,1.0671193945604627,1.0394326483121665,1.0641095638275146,588344400,0.0,0.0
2005-05-18 00:00:00-04:00,1.0668179926974808,1.1303162547277612,1.0529754199909371,1.0785548686981201,636722800,0.0,0.0
2005-05-19 00:00:00-04:00,1.0767489303133873,1.1339266774185364,1.0767489303133873,1.130014419555664,793161600,0.0,0.0
2005-05-20 00:00:00-04:00,1.1209865339727456,1.1330242504738912,1.1191808764975737,1.130014419555664,452650800,0.0,0.0
2005-05-23 00:00:00-04:00,1.1390433756515863,1.2007349795569704,1.1390433756515863,1.1965218782424927,1042574400,0.0,0.0
2005-05-24 00:00:00-04:00,1.1871930063624256,1.203442919650961,1.1745537049964268,1.194715976715088,593460000,0.0,0.0
2005-05-25 00:00:00-04:00,1.1886970884093615,1.2022396199930392,1.1832807186445986,1.1971232891082764,396006800,0.0,0.0
2005-05-26 00:00:00-04:00,1.2019393600971575,1.2320326590979147,1.2019393600971575,1.2260138988494873,525520800,0.0,0.0
2005-05-27 00:00:00-04:00,1.2230042019492533,1.2275181441084586,1.204045202908419,1.2205959558486938,316008000,0.0,0.0
2005-05-31 00:00:00-04:00,1.2236062444759328,1.2260136878920949,1.1911047036510285,1.1965218782424927,404205200,0.0,0.0
2005-06-01 00:00:00-04:00,1.2004336753353584,1.226614698118385,1.1995303445679157,1.2127721309661865,453812800,0.0,0.0
2005-06-02 00:00:00-04:00,1.205248552479438,1.2133740105211706,1.1917068255474788,1.2049477100372314,373973600,0.0,0.0
2005-06-03 00:00:00-04:00,1.1483715476478304,1.1610108465527114,1.1366355795732956,1.150778889656067,956869200,0.0,0.0
2005-06-06 00:00:00-04:00,1.1534877173955616,1.162515499006486,1.1303156244166535,1.1411491632461548,811966400,0.0,0.0
2005-06-07 00:00:00-04:00,1.131519369149819,1.1354316271307143,1.096912038095598,1.0996202230453491,745264800,0.0,0.0
2005-06-08 00:00:00-04:00,1.1023286861890405,1.1209868506927276,1.1005230282037037,1.1110557317733765,404006400,0.0,0.0
2005-06-09 00:00:00-04:00,1.1134633958193862,1.141751018294028,1.1080462238035864,1.133023977279663,390255600,0.0,0.0
2005-06-10 00:00:00-04:00,1.125500304914594,1.125500304914594,1.068924251376477,1.077652096748352,678932800,0.0,0.0
2005-06-13 00:00:00-04:00,1.0800592126144268,1.101726391333317,1.0779527134377094,1.0803600549697876,435772400,0.0,0.0
2005-06-14 00:00:00-04:00,1.0809621695324623,1.0878835560652387,1.0758466416033614,1.0833696126937866,347846800,0.0,0.0
2005-06-15 00:00:00-04:00,1.109551304789323,1.1224913466014534,1.0923980625877592,1.1173750162124634,563343200,0.0,0.0
2005-06-16 00:00:00-04:00,1.1191803475025324,1.1459638522650712,1.108045967242957,1.1429548263549805,547674400,0.0,0.0
2005-06-17 00:00:00-04:00,1.157701024842091,1.1598075243391963,1.1384403811402415,1.1528854370117188,596125600,0.0,0.0
2005-06-20 00:00:00-04:00,1.139042653394664,1.1462647781671471,1.1270049417055674,1.131819725036621,323716400,0.0,0.0
2005-06-21 00:00:00-04:00,1.1351307577834964,1.1492749730643144,1.1248988000447546,1.1393438577651978,370526800,0.0,0.0
2005-06-22 00:00:00-04:00,1.1513817601221714,1.1616129168279612,1.147770344118605,1.1601088047027588,424925200,0.0,0.0
2005-06-23 00:00:00-04:00,1.1685347801491923,1.1971232511536964,1.1631176069702944,1.1703405380249023,674254000,0.0,0.0
2005-06-24 00:00:00-04:00,1.1763583196108502,1.17726165043331,1.1339264812168206,1.1363338232040405,410709600,0.0,0.0
2005-06-27 00:00:00-04:00,1.1086477495978435,1.1465656413973737,1.1038329657572692,1.1164723634719849,600171600,0.0,0.0
2005-06-28 00:00:00-04:00,1.1282092779275388,1.1312182040442518,1.1185789062862848,1.1227920055389404,350299600,0.0,0.0
2005-06-29 00:00:00-04:00,1.1203846360351664,1.122190393453365,1.086980584779565,1.0945043563842773,448358400,0.0,0.0
2005-06-30 00:00:00-04:00,1.1017266706241435,1.1182782276711845,1.0926987860215605,1.1077455282211304,418390000,0.0,0.0
2005-07-01 00:00:00-04:00,1.1083469653079416,1.1125600646175775,1.0920962528526694,1.0984158515930176,250000800,0.0,0.0
2005-07-05 00:00:00-04:00,1.0999205124452849,1.1480703512088728,1.0984155976974888,1.1429548263549805,454269200,0.0,0.0
2005-07-06 00:00:00-04:00,1.1348301702401014,1.148371900097486,1.119481778167538,1.125199794769287,394626400,0.0,0.0
2005-07-07 00:00:00-04:00,1.107745317878095,1.1363336806566204,1.1074444755035948,1.1324223279953003,383723200,0.0,0.0
2005-07-08 00:00:00-04:00,1.1396447834294778,1.1519833433717497,1.12760716642356,1.1510800123214722,290735200,0.0,0.0
2005-07-11 00:00:00-04:00,1.1546912522829296,1.1631174515890346,1.1369363264222476,1.1465657949447632,388788400,0.0,0.0
2005-07-12 00:00:00-04:00,1.15047814768942,1.1555944777065075,1.140848679208256,1.150778889656067,387038400,0.0,0.0
2005-07-13 00:00:00-04:00,1.1522838124069328,1.1586035121248301,1.140547040669859,1.1540895700454712,684835200,0.0,0.0
2005-07-14 00:00:00-04:00,1.227518121883875,1.2642319460264388,1.2106657232407938,1.2263139486312866,2096060400,0.0,0.0
2005-07-15 00:00:00-04:00,1.2329339808590722,1.2509904448389155,1.2175865037843208,1.2503888607025146,687682800,0.0,0.0
2005-07-18 00:00:00-04:00,1.2461766892416204,1.2669405483923932,1.2449725155918108,1.2485840320587158,586297600,0.0,0.0
2005-07-19 00:00:00-04:00,1.2494861224636942,1.300946652337244,1.2359443958615013,1.299742579460144,671062000,0.0,0.0
2005-07-20 00:00:00-04:00,1.2898111613830843,1.3180995848545705,1.2834914627703744,1.3129831552505493,453395600,0.0,0.0
2005-07-21 00:00:00-04:00,1.3150902385062149,1.3253221974428107,1.291015708693694,1.3027517795562744,404264000,0.0,0.0
2005-07-22 00:00:00-04:00,1.307266216290812,1.3241186141967773,1.3057613011355587,1.3241186141967773,301106400,0.0,0.0
